"63"	"9"	"3"	"49.0900001525879"	"28.1599998474121"	"38.4700012207031"	"45"	"12"	"2"	"28.8600006103516"	"39.2000007629395"	"31.8400001525879"	"999"	"999"	"999"	"999"	"999"	"999"
"76"	"14"	"14"	"45.1699981689453"	"59.7099990844727"	"56.5"	"92"	"20"	"16"	"45.1699981689453"	"57.0800018310547"	"46.2000007629395"	"999"	"999"	"999"	"999"	"999"	"999"
"39"	"1"	"3"	"49.0900001525879"	"25.5300006866455"	"35.8899993896484"	"59"	"11"	"5"	"56.9099998474121"	"30.7900009155273"	"51.3499984741211"	"74"	"17"	"19"	"56.9099998474121"	"51.8199996948242"	"56.5"
"77"	"7"	"2"	"60.8300018310547"	"49.189998626709"	"59.0800018310547"	"101"	"8"	"3"	"53"	"49.189998626709"	"51.3499984741211"	"94"	"14"	"14"	"49.0900001525879"	"46.5699996948242"	"41.0400009155273"
"87"	"12"	"14"	"60.8300018310547"	"54.4500007629395"	"61.6500015258789"	"90"	"13"	"14"	"53"	"59.7099990844727"	"61.6500015258789"	"120"	"20"	"27"	"56.9099998474121"	"62.3400001525879"	"56.5"
"999"	"999"	"999"	"53"	"51.8199996948242"	"51.3499984741211"	"45"	"11"	"6"	"38"	"44.9900016784668"	"38.4700012207031"	"999"	"999"	"999"	"999"	"999"	"999"
"64"	"8"	"6"	"53"	"62.3400001525879"	"43.6199989318848"	"89"	"11"	"17"	"56.9099998474121"	"59.7099990844727"	"53.9199981689453"	"105"	"20"	"34"	"999"	"999"	"999"
"68"	"6"	"4"	"45.1699981689453"	"46.5699996948242"	"43.6199989318848"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"71"	"12"	"9"	"53"	"51.8199996948242"	"51.3499984741211"	"85"	"13"	"12"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"101"	"18"	"18"	"999"	"999"	"999"
"999"	"999"	"999"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"72"	"15"	"11"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"104"	"23"	"23"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"
"48"	"4"	"3"	"21.6900005340576"	"22.9099998474121"	"25.5900001525879"	"78"	"10"	"15"	"999"	"999"	"999"	"95"	"19"	"24"	"17.7800006866455"	"20.2800006866455"	"20.4400005340576"
"72"	"14"	"2"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"68"	"12"	"6"	"56.9099998474121"	"62.3400001525879"	"61.6500015258789"	"98"	"15"	"15"	"53"	"57.0800018310547"	"51.3499984741211"
"90"	"11"	"2"	"37.3400001525879"	"51.8199996948242"	"38.4700012207031"	"101"	"13"	"3"	"37.3400001525879"	"54.4500007629395"	"38.4700012207031"	"108"	"19"	"19"	"999"	"999"	"999"
"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"64"	"10"	"3"	"56.9099998474121"	"46.5699996948242"	"53.9199981689453"	"88"	"12"	"14"	"60.8300018310547"	"57.0800018310547"	"61.6500015258789"	"78"	"15"	"19"	"53"	"41.310001373291"	"53.9199981689453"
"55"	"8"	"3"	"60.8300018310547"	"59.7099990844727"	"53.9199981689453"	"85"	"9"	"1"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"999"	"999"	"999"	"49.0900001525879"	"43.939998626709"	"38.4700012207031"
"36"	"8"	"6"	"53"	"57.0800018310547"	"59.0800018310547"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"31"	"1"	"1"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
